,Brand Name,Name of the Product,Price,Return/Exchange,Expected Delivery,Availability,Product URL
301,Blueberry,"B40-40Inches Acoustic Guitar Kit inbuilt Truss Rod, with Bag, Strap, One Pack Strings and Picks (Sunburst)","₹4,295",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A00505533US57S2BBM7O7&url=%2FBlueberry-40Inches-Acoustic-inbuilt-Sunburst%2Fdp%2FB07PHFXH6W%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dguitar%26qid%3D1652622302%26sr%3D8-97-spons%26psc%3D1&qualifier=1652622302&id=5800655970879729&widgetName=sp_atf_next
302,GUITAR,"BRO - COMBO (Blue Acoustic Guitar for Beginner, Guitar Learning Kit, Song Book, Video Lectures, Accessories like Pick, Bag)","₹6,499",7 Days Replacement,FREE delivery: May 20 - 24,In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08791823J4GRMJMKDFMU&url=%2FGUITAR-BRO-Acoustic-Beginner-Accessories%2Fdp%2FB07TC7TWCR%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dguitar%26qid%3D1652622302%26sr%3D8-98-spons%26psc%3D1&qualifier=1652622302&id=5800655970879729&widgetName=sp_atf_next
303,Blueberry,"B-D38, 38 Inch Acoustic Guitar Kit Inbuilt Truss Rod with Bag, Strap, One Pack Strings And Picks (Sunburst)","₹2,795",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A00571736LVE00ONYVW0&url=%2FBlueberry-B-D38-Acoustic-Inbuilt-Sunburst%2Fdp%2FB08LNP8KGS%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Dguitar%26qid%3D1652622302%26sr%3D8-99-spons%26psc%3D1&qualifier=1652622302&id=5800655970879729&widgetName=sp_atf_next
304,Kadence,"39” Classical Guitar Nylon Strings Acoustic Guitar with Truss Rod for Beginner Professional With Bag (30"" 1/4 Semi Acoustic Gl101R)","₹6,999.00",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Kadence-Classical-Acoustic-Beginner-Professional/dp/B09V2SPSDX/ref=sr_1_100?keywords=guitar&qid=1652622302&sr=8-100
305,Fender,FA-125 Dreadnought Acoustic Guitar,"₹12,002.00",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/Fender-Alternative-String-Acoustic-971210521/dp/B07LD8RZVR/ref=sr_1_101?keywords=guitar&qid=1652622302&sr=8-101
306,INTERN,"Cutaway Design Acoustic Guitar Pack -Humidity Proof, Bend resistance, Durable Action, Natural tone & bright resonance. Red Carbon Fibre/Fiber Guitar with Bag, Strap, Strings set & Plectrums.","₹2,589",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Acoustic-Humidity-resistance-resonance-Plectrums/dp/B09RR1SG7X/ref=sr_1_102?keywords=guitar&qid=1652622302&sr=8-102
307,Tanglewood,"Crossroads TWCR SFCE Semi Acoustic Guitar, 6 Strings, Super Folk Cutaway, Whiskey Barrel Burst Satin Finish","₹17,199",7 Days Replacement,"FREE delivery: Wednesday, May 18 Details",In Stock,https://www.amazon.in/Tanglewood-Crossroads-TWCR-SFCE-Acoustic/dp/B01M7R9JOT/ref=sr_1_103?keywords=guitar&qid=1652622302&sr=8-103
308,Intern,"INT-38C-RD-G Cutaway Right Handed Acoustic Guitar Kit, With Bag, Strings, Pick And Strap (Red, 6 Strings)","₹2,690",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Intern-INT-38C-RD-G-Guitar-Kit-Red/dp/B07K959RKX/ref=sr_1_104?keywords=guitar&qid=1652622302&sr=8-104
309,Festra,"38C, 38 Inch Acoustic Guitar Kit with Bag, Strap, One Pack Strings And 2 Picks (Black)","₹2,695",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Festra-Acoustic-Guitar-Strap-Strings/dp/B09JTR6N53/ref=sr_1_105?keywords=guitar&qid=1652622302&sr=8-105
310,Yamaha,"Electric-Acoustic Guitar FX280 Dreadnought With Mexa Sponge Guitar Bag, Belt,Plectrums & String Set.(Natural)","₹12,189",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Electric-Acoustic-FX280-Dreadnought-Plectrums-Natural/dp/B09HSDVQDT/ref=sr_1_106?keywords=guitar&qid=1652622302&sr=8-106
311,Vault,EA40-CE 41 inch Premium Spruce-Top Cutaway Electro Acoustic Guitar (Natural),"₹8,549",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/EA40-CE-Premium-Spruce-Top-Cutaway-Acoustic/dp/B08WHV1NN8/ref=sr_1_107?keywords=guitar&qid=1652622302&sr=8-107
312,Fender,Squier Bulletstrathssawt Stratocaster Electric Guitar,"₹13,489",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Fender-Squier-Bulletstrathssawt-Stratocaster-Electric/dp/B0171NPNYQ/ref=sr_1_108?keywords=guitar&qid=1652622302&sr=8-108
313,Kadence,Astro Man Electric Guitar,"₹7,499.00",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Kadence-Astro-Man-Electric-Guitar/dp/B07GNL3G5Z/ref=sr_1_109?keywords=guitar&qid=1652622302&sr=8-109
314,TOXOT,"TOYS 38 IN Right Handed Acoustic Guitar With Carry Bag & Picks | Musical Instrument Learning Toy for Kids | Humidity Proof, Bend resistance, Durable Action, Natural Tone & Bright Resonance","₹1,499",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/TOXOT-TOYS-Instrument-resistance-Resonance/dp/B09Z6LKP5K/ref=sr_1_110?keywords=guitar&qid=1652622302&sr=8-110
315,Intern,"INT-38C-NT-G Right Handed Acoustic Guitar Kit, With Bag, Strings, Pick And Strap (Natural, 6-Strings)","₹2,690",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Intern-INT-38C-NT-G-Guitar-Kit-Natural/dp/B07K9MZZH9/ref=sr_1_111?keywords=guitar&qid=1652622302&sr=8-111
316,Blueberry,"B-40, 40"" Acoustic Guitar Kit with Bag,Belt, One Pack Strings & Picks (Sunburst)","₹3,695",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Blueberry-Acoustic-Guitar-Strings-Sunburst/dp/B08L7XJQQ1/ref=sr_1_112?keywords=guitar&qid=1652622302&sr=8-112
317,JUAREZ,"Arpeggio 99.06 cm (39 Inch) Acoustic Guitar Kit, Spruce Top, Rosewood Fretboard & Bridge, Truss Rod, Chrome Die Cast Machine Tuners, Black","₹6,173",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/JUAREZ-Arpeggio-Acoustic-Rosewood-Fretboard/dp/B08LBHB547/ref=sr_1_113?keywords=guitar&qid=1652622302&sr=8-113
318,Hovner,"215 Green F-Cut Rosewood Fretboard Acoustic Guitar With Bag,Strap,1 Set of Extra Strings and 2 Picks V2","₹4,280",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/215-Rosewood-Fretboard-Acoustic-Strings/dp/B08VHC4BSW/ref=sr_1_114?keywords=guitar&qid=1652622302&sr=8-114
319,Pluto,HW39C - 201- SB 6 String Acoustic Guitar,"₹6,204",7 Days Replacement,"FREE delivery: Sunday, May 22 Details",In Stock,https://www.amazon.in/Pluto-HW39C-String-Acoustic-Guitar/dp/B01IPAPZ06/ref=sr_1_115?keywords=guitar&qid=1652622302&sr=8-115
320,JUAREZ,"Arpeggio 39 Inch Acoustic Guitar Kit, Spruce Top, Rosewood Fretboard & Bridge, Truss Rod, Chrome Die Cast Machine Tuners, Red","₹5,930",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/JUAREZ-Arpeggio-Acoustic-Rosewood-Fretboard/dp/B08LBJ8PTM/ref=sr_1_116?keywords=guitar&qid=1652622302&sr=8-116
321,Vault,ST1 Strat Style 6 String Electric Guitar- Black,"₹7,599",7 Days Replacement,"FREE delivery: Sunday, May 22 Details",In Stock,https://www.amazon.in/Vault-Strat-String-Electric-Guitar/dp/B08F2BJC5W/ref=sr_1_117?keywords=guitar&qid=1652622302&sr=8-117
322,Juârez,"JRZ38C/MAH 6 Strings Acoustic Guitar 38 Inch Cutaway, Right Handed, Mahogany with Bag, Strings, Picks and Strap","₹2,799",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/JRZ38C-Strings-Acoustic-Cutaway-Mahogany/dp/B071JM8C6T/ref=sr_1_118?keywords=guitar&qid=1652622302&sr=8-118
323,Juarez,"JRZ-ST02 6-String Electric Guitar, Right Handed, Red, with Case/Bag and Picks","₹6,082",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Juarez-JRZ-ST01-6-String-Electric-Without/dp/B01FYZSOHG/ref=sr_1_119?keywords=guitar&qid=1652622302&sr=8-119
324,Givson,"Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (blue)","₹3,999",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Special-Cutaway-Rosewood-Acoustic-Plectrums/dp/B09P3YQQLK/ref=sr_1_120?keywords=guitar&qid=1652622302&sr=8-120
325,Fender,"SA105CE Electric Acoustic Guitar Dreadnought With Bag, Belt & Plectrums Combo Pack (SB)","₹12,999",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Fender-Electric-Acoustic-Dreadnought-Plectrums/dp/B08CTGTV96/ref=sr_1_121?keywords=guitar&qid=1652622302&sr=8-121
326,Yamaha,"C40M Classical Guitar, Mahagony","₹7,250",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Yamaha-C40MII-Acoustic-Concert-Guitar/dp/B005LG2JRK/ref=sr_1_122?keywords=guitar&qid=1652622302&sr=8-122
327,Givson,Cambridge CB-WR 6-String Cutaway Right Hand Electro-Acoustic Guitar with Bag (Wine Red),"₹7,200",7 Days Replacement,FREE delivery: May 19 - 21 Details,In Stock,https://www.amazon.in/Givson-Cambridge-CB-WR-6-String-Electro-Acoustic/dp/B01D9OK81O/ref=sr_1_124?keywords=guitar&qid=1652622302&sr=8-124
328,Hovner,"215 Royal Metallic Black F-Cut Rosewood Fretboard Acoustic Guitar With Bag,Strap,1 Set of Extra Strings and 2 Picks","₹4,280",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Hovner-Royal-Metallic-Rosewood-Fretboard/dp/B09VQ1YYF8/ref=sr_1_125?keywords=guitar&qid=1652622302&sr=8-125
329,Hovner,"Venus Sunburst 6-String Cut-A-Way Right Hand Acoustic Semi-Electric Guitar with bag and free 1 Set String, 2 Picks.","₹4,049",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/Hovner-Sunburst-6-String-Acoustic-Semi-Electric/dp/B08S3WBXPC/ref=sr_1_126?keywords=guitar&qid=1652622302&sr=8-126
330,Epiphone,"Les Paul Express""Travel-Size"" Electric Guitar","₹14,900",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Epiphone-Express-Travel-Size-Electric-Guitar/dp/B00I056PII/ref=sr_1_127?keywords=guitar&qid=1652622302&sr=8-127
331,Mini,"Pocket Guitar Practice, Durable 6 Fret Portable Pocket Guitar Practice Strings Tool, for Guitar Beginner Hands Training","₹1,711",7 Days Replacement,FREE delivery: June 3 - 10 Details,In Stock,https://www.amazon.in/Practice-Durable-Portable-Beginner-Training/dp/B09V1L8YWY/ref=sr_1_128?keywords=guitar&qid=1652622302&sr=8-128
332,JP,Mfg 4 String Acoustic Guitar Musical Instrument Educational Small Guitar for Beginners Kids Children,₹999,7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Acoustic-Instrument-Educational-Beginners-Children/dp/B09HNWHN2L/ref=sr_1_129?keywords=guitar&qid=1652622302&sr=8-129
333,Givson,"Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (blue)","₹3,999",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Special-Cutaway-Rosewood-Acoustic-Plectrums/dp/B09P41RQSQ/ref=sr_1_131?keywords=guitar&qid=1652622302&sr=8-131
334,Givson,"Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (BLACK)","₹4,199",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Special-Cutaway-Rosewood-Acoustic-Plectrums/dp/B09P3YBN48/ref=sr_1_132?keywords=guitar&qid=1652622302&sr=8-132
335,Yamaha,"Electric-Acoustic Guitar FX280 Dreadnought With Mexa Sponge Guitar Bag, Belt,Plectrums & String Set.","₹12,580",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Yamaha-Electric-Acoustic-FX280-Dreadnought-Plectrums/dp/B09HSHNR6R/ref=sr_1_133?keywords=guitar&qid=1652622302&sr=8-133
336,Fender,Squier SA-150 Dreadnought Acoustic Guitar 0961090021,"₹8,570",7 Days Replacement,"FREE delivery: Thursday, May 19 Details",In Stock,https://www.amazon.in/Fender-SA-150-Acoustic-Guitar-Multicolor/dp/B0765G46BM/ref=sr_1_134?keywords=guitar&qid=1652622302&sr=8-134
337,Intern,INT-38C Brown Acoustic Guitar kit with carry bag & picks,"₹2,090",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Intern-INT-38C-Brown-Acoustic-Guitar/dp/B07X2HV158/ref=sr_1_135?keywords=guitar&qid=1652622302&sr=8-135
338,Medellin,MED-BLU-C Linden Wood Acoustic Guitar,"₹2,599",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Medellin-MED-BLU-C-Linden-Acoustic-Guitar/dp/B07NBMWHJW/ref=sr_1_136?keywords=guitar&qid=1652622302&sr=8-136
339,Yamaha,"FS100C Acoustic Guitar, Natural","₹9,990",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Yamaha-FS100C-Acoustic-Guitar-Natural/dp/B08Z3DVN8N/ref=sr_1_137?keywords=guitar&qid=1652622302&sr=8-137
340,KAPS,"ST - 10AC, 6-Strings, Acoustic Guitar, Right-Handed, Wine Red, With Guitar Cover/Bag","₹7,195",7 Days Replacement,₹200.00 delivery: May 20 - 24,In Stock,https://www.amazon.in/KAPS-ST-6-Strings-Acoustic-Right-Handed/dp/B01FZ1V9SU/ref=sr_1_138?keywords=guitar&qid=1652622302&sr=8-138
341,Techno,"Acoustic Guitar DM-39 39-inches, Natural color, acoustic guitar for professional, beginner and students Blue Colour","₹6,349",7 Days Replacement,"₹51.00 delivery: Wednesday, May 18 Details",In Stock,https://www.amazon.in/Acoustic-39-inches-acoustic-professional-beginner/dp/B09ZPMRX9L/ref=sr_1_139?keywords=guitar&qid=1652622302&sr=8-139
342,Fender,"SA105CE Electric Acoustic Guitar With Bag, Belt & Plectrums Combo Pack (BK)","₹12,999",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Fender-SA105CE-Electric-Acoustic-Plectrums/dp/B08P8KQ87F/ref=sr_1_140?keywords=guitar&qid=1652622302&sr=8-140
343,Kadence,"Guitar Acoustica Series, Electric Acoustic Guitar, Ash Wood with Pickup and Inbuilt tuner (Ash Wood, Electro Acoustic)","₹7,499.00",7 Days Replacement,"FREE delivery: Friday, May 20 Details",In Stock,https://www.amazon.in/Kadence-Acoustica-Ash-Wood-Equlizer/dp/B0757H5P13/ref=sr_1_141?keywords=guitar&qid=1652622302&smid=AM04Z7MH4HSDD&sr=8-141
344,DEVICE,OF URBAN INFOTECH Tuning Peg Silver for Acoustic Guitar Parts Tuners Keys Semi-closed Guitar String Tuning Pegs Tuner Machine Heads Knobs Tuning Keys for Acoustic & Electric Guitar 3R+3L(6 PCS),₹480,7 Days Replacement,"FREE delivery: Wednesday, May 18 on first order.",In Stock,https://www.amazon.in/DEVICE-URBAN-INFOTECH-Acoustic-Semi-closed/dp/B08P1JS4DF/ref=sr_1_142?keywords=guitar&qid=1652622302&sr=8-142
345,"Granada,","Acoustic Guitar, Cutaway, Medium PRS-1-FC -Natural","₹5,700",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Granada-Acoustic-Cutaway-PRS-1-FC-Natural/dp/B08YYGDPW4/ref=sr_1_143?keywords=guitar&qid=1652622302&sr=8-143
346,Hovner,"215 Blue F-Cut Rosewood Fretboard Acoustic Guitar With Bag,Strap,1 Set of Extra Strings and 2 Picks V2","₹4,280",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/215-Rosewood-Fretboard-Acoustic-Strings/dp/B08VHCTC8H/ref=sr_1_144?keywords=guitar&qid=1652622302&sr=8-144
347,JUAREZ,"104.14 cm (41"") Acoustic Guitar Cutaway with Dual Action Truss Rod, Rosewood Fretboard and Bridge, Padded Cotton Bag, Cotton Strap, 2 Picks, Extra String Set, Blue Sunburst","₹4,395",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/JUAREZ-Acoustic-Rosewood-Fretboard-Sunburst/dp/B08GZX3B1X/ref=sr_1_145?keywords=guitar&qid=1652622302&sr=8-145
348,JUAREZ,"Arpeggio 99.06 cm (39 Inch) Semi-Acoustic Guitar Kit, Spruce Top, Rosewood Fretboard & Bridge, Truss Rod, 4 Band EQ, Chrome Die Cast Machine Tuners, Sunburst","₹6,680",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/JUAREZ-Arpeggio-Semi-Acoustic-Rosewood-Fretboard/dp/B08LBGWG6P/ref=sr_1_146?keywords=guitar&qid=1652622302&sr=8-146
349,Kadence,"Frontier Series,Black Acoustic Guitar With Die Cast Keys Super Combo (Tuner, Capo, Bag, strap, strings and 3 picks)","₹6,299",7 Days Replacement,"FREE delivery: Saturday, May 21 Details",In Stock,https://www.amazon.in/Kadence-Frontier-Acoustic-Foldable-Strings/dp/B01CJJG882/ref=sr_1_147?keywords=guitar&qid=1652622302&sr=8-147
